# timestamp             tx             ty             tz             qx             qy             qz             qw  
1565871117.929141998291 -0.472238297985 5.127074217774 -0.705624967888 -0.083798752422 0.691301558341 -0.028056160366 0.717142089403 
1565871117.979142189026 -0.472418901241 5.127273091847 -0.705986600786 -0.083805955265 0.691301522104 -0.028052016259 0.717141444753 
1565871118.031142473221 -0.472594603260 5.127372306827 -0.706384081987 -0.083790616736 0.691303278911 -0.028039558541 0.717142030752 
1565871118.079142808914 -0.472599885614 5.127431905772 -0.706375598676 -0.083811754696 0.691301576607 -0.028077956480 0.717139699302 
1565871118.129143238068 -0.472603646131 5.127407718648 -0.706665504695 -0.083806346306 0.691288698040 -0.028067955599 0.717153137167 
1565871118.179143428802 -0.472522975510 5.127460166947 -0.706873410409 -0.083784271026 0.691287363782 -0.028088835932 0.717156185150 
1565871118.231143712997 -0.472781479812 5.127412133451 -0.706731372605 -0.083820786553 0.691282270448 -0.028113616605 0.717155856748 
1565871118.279144048691 -0.472839465407 5.127408404466 -0.707050429614 -0.083795437676 0.691289703745 -0.028095560092 0.717152361513 
1565871118.331144332886 -0.473083613286 5.127469330535 -0.707194104450 -0.083819357395 0.691275437108 -0.028083482275 0.717163791194 
1565871118.381144762039 -0.473136782497 5.127388815248 -0.707206944549 -0.083831897067 0.691270005682 -0.028095807290 0.717167078087 
1565871118.430145025253 -0.473299698638 5.127316736173 -0.707185331933 -0.083825553655 0.691280729611 -0.028071674319 0.717158427772 
1565871118.479145288467 -0.473402940075 5.127151462150 -0.706755092706 -0.083879030817 0.691292703917 -0.028113957282 0.717138976145 
1565871118.529145479202 -0.473174879119 5.127084140717 -0.706987540830 -0.083875956255 0.691289477479 -0.028122481601 0.717142111661 
1565871118.579145908356 -0.472972662049 5.127171853587 -0.707239447602 -0.083859384576 0.691276249389 -0.028122383894 0.717156804453 
1565871118.631146192551 -0.472986076226 5.127256765417 -0.707063761911 -0.083902526483 0.691260647336 -0.028159059303 0.717165358110 
1565871118.679146528244 -0.473149984978 5.128307933591 -0.706743665266 -0.084168960033 0.691214059321 -0.028427278198 0.717168460139 
1565871118.781147003174 -0.474608064992 5.132339359481 -0.705006819222 -0.085164398750 0.691084675465 -0.029386603653 0.717136963243 
1565871118.830147266388 -0.475203430704 5.134372294196 -0.703291489943 -0.085731238357 0.691029008053 -0.029960996936 0.717099298188 
1565871118.879147768021 -0.475712160772 5.135987341035 -0.701072626121 -0.086268688987 0.690965101904 -0.030511389891 0.717073215466 
1565871118.982148408890 -0.477051679675 5.140101234264 -0.696052248687 -0.087723635167 0.690818635556 -0.031988634358 0.716973433171 
1565871119.030148506165 -0.477928002388 5.142993542143 -0.693981959388 -0.088503291367 0.690711976085 -0.032774600615 0.716944878679 
1565871119.179149389267 -0.480228178045 5.151545952813 -0.686895439238 -0.090817043912 0.690459471876 -0.035127847378 0.716787288232 
1565871119.231149911880 -0.480914944213 5.154022670137 -0.684337339503 -0.091562479567 0.690361351125 -0.035894877493 0.716748962314 
1565871119.280150175095 -0.481735556658 5.156847271530 -0.681794868591 -0.092392766028 0.690269227561 -0.036733421452 0.716688653473 
1565871119.331150531769 -0.482845828400 5.159879978669 -0.678987334168 -0.093242497279 0.690168007549 -0.037570237850 0.716632705983 
1565871119.432151079178 -0.484364573896 5.166235549623 -0.673083677383 -0.094934287525 0.689974908219 -0.039321722943 0.716502553509 
1565871119.479151248932 -0.485212956175 5.169306201658 -0.670474197051 -0.095826089652 0.689858950399 -0.040223294143 0.716445445031 
1565871119.579151868820 -0.486586125846 5.176200696874 -0.664178413511 -0.097680623163 0.689628253041 -0.042140676871 0.716306869867 
1565871119.679152488708 -0.488373710512 5.186032853799 -0.655887443221 -0.100159043579 0.689293117244 -0.044732836956 0.716129972705 
1565871119.779153108597 -0.491221472682 5.197522927479 -0.644023198537 -0.103428222303 0.688859194963 -0.048064452697 0.715866901548 
1565871119.831153392792 -0.492581934084 5.203653600484 -0.637567672110 -0.105171772139 0.688630936041 -0.049865452054 0.715709276847 
1565871119.880153656006 -0.494225716318 5.210122697992 -0.630465410389 -0.107057427922 0.688373034511 -0.051782930190 0.715541613483 
1565871119.929153919220 -0.496140698063 5.216978847449 -0.622824363245 -0.109081821480 0.688096735939 -0.053835296872 0.715350123383 
1565871119.980154275894 -0.498257706741 5.224772702447 -0.614904850766 -0.111278375195 0.687787567740 -0.056083807554 0.715136344627 
1565871120.031154632568 -0.500449112448 5.233311763150 -0.606445690008 -0.113624252928 0.687455198934 -0.058509700123 0.714892644806 
1565871120.079154968262 -0.502794887621 5.242164886691 -0.597318762104 -0.116113565414 0.687107768617 -0.061062697248 0.714613112976 
1565871120.129155158997 -0.504907226068 5.250311040640 -0.586697135967 -0.118665727253 0.686724957152 -0.063678013341 0.714333527854 
1565871120.179155588150 -0.506727357290 5.257682692138 -0.573911279563 -0.121388360246 0.686312187559 -0.066475897691 0.714017788455 
1565871120.231155872345 -0.508378723401 5.264672511761 -0.559781837452 -0.124233899411 0.685872697033 -0.069401382243 0.713672214567 
