# timestamp tx ty tz qx qy qz qw
13122.486418 -10.3610071135 3.25492332628 -11.290435384 0.0386308116143, 0.331097672616 -0.09771309258 -0.937728181895
13122.4966256 -10.356108026 3.27585679234 -11.2876758217 0.0383557659019, 0.33114595492 -0.0968299262179 -0.937814031219
13122.5064229 -10.3522487051 3.29587884211 -11.2841918292 0.0380916117631, 0.331152039652 -0.0959851811603 -0.937909484303
13122.5166313 -10.3476707849 3.31666762899 -11.2810444314 0.0378225927562, 0.331183322355 -0.0951054617346 -0.937998939029
13122.526421 -10.3432613271 3.33654127561 -11.2779985193 0.0375652582039, 0.331212996063 -0.0942640801382 -0.938083730704
13122.5366185 -10.3387363418 3.35623903027 -11.2751468331 0.0373407568995, 0.331241470096 -0.0934322902504 -0.938165850743
13122.5464215 -10.3347048119 3.3758924634 -11.2717036916 0.0370903828748, 0.331249200993 -0.0925979106199 -0.938255773917
13122.5566502 -10.3302996366 3.39653918389 -11.2681888014 0.0368219667616, 0.331263832861 -0.091723940984 -0.938347022403
13122.5664218 -10.3261845531 3.41625600047 -11.2646790135 0.0365659491442, 0.331267533324 -0.090888932298 -0.93843697429
13122.5766207 -10.3213313139 3.43649928815 -11.2616044131 0.0363160933197, 0.331301868611 -0.0900251331918 -0.938517814756
13122.5864224 -10.317392774 3.45518608627 -11.2581197047 0.0361094076127, 0.331304825003 -0.0892342852655 -0.938600269521
13122.5966332 -10.3131443849 3.47539361353 -11.2544086492 0.0358586713244, 0.331304355011 -0.0883725723218 -0.938691572617
13122.6064222 -10.3084351912 3.49452924708 -11.2514563425 0.0356273302735, 0.331335748585 -0.0875535402807 -0.938766047869
13122.6166182 -10.3043748895 3.51427765331 -11.2475868368 0.0353843397791, 0.33132366078 -0.086709375727 -0.938857851044
13122.6264211 -10.3002140805 3.53315306258 -11.2441183308 0.035150960402, 0.331330015496 -0.085902506741 -0.938938544395
13122.6264211 -10.3002140805 3.53315306258 -11.2441183308 0.035150960402, 0.331330015496 -0.085902506741 -0.938938544395
13122.6464231 -10.2917203721 3.57033113089 -11.237243755 0.0347045227874, 0.331338815456 -0.0843175245773 -0.9390957036
13122.6566411 -10.2877664781 3.5896473977 -11.2332424226 0.0344635558288, 0.331322570356 -0.0834918176041 -0.939184078914
13122.66642 -10.2832555881 3.60796273241 -11.2301385636 0.0342372413383, 0.331343153037 -0.0827075006887 -0.939254489247
13122.6766329 -10.2788722531 3.62689777831 -11.2265778768 0.0340041945051, 0.331349665374 -0.0818954360415 -0.939331811219
13122.6864226 -10.2751273893 3.64437258088 -11.2229251129 0.0338159090467, 0.331334923324 -0.0811557537355 -0.939408003221
13122.6966366 -10.270312464 3.66309911548 -11.2198166081 0.0335803093867, 0.331363782489 -0.0803546366511 -0.939475140089
13122.7064225 -10.2661521832 3.68074368833 -11.2164818023 0.033359635674, 0.331372000644 -0.0795984498777 -0.939544474027
13122.7166325 -10.2618771345 3.69878738296 -11.2130265079 0.0331355794854, 0.33137332376 -0.0788235969884 -0.939617259436
13122.726417 -10.2590038173 3.71597425844 -11.2085930572 0.0329131122679, 0.331321376718 -0.0780888936043 -0.939704739302
13122.726417 -10.2590038173 3.71597425844 -11.2085930572 0.0329131122679, 0.331321376718 -0.0780888936043 -0.939704739302
13122.7464512 -10.2498446533 3.74949782636 -11.2032497157 0.0325178546364, 0.33138471851 -0.0766519491396 -0.93981446901
13122.7566516 -10.2455423956 3.76656475861 -11.2001295287 0.0323045383687, 0.331398902663 -0.0759167931687 -0.939876494349
13122.7664135 -10.2413442052 3.78257186333 -11.1973188567 0.0321005010816, 0.331420969845 -0.0752282794616 -0.93993106372
13122.7766165 -10.2373984151 3.79899614967 -11.1940617238 0.0318889473283, 0.331420534911 -0.0745216014302 -0.93999471009
13122.7864198 -10.2339807442 3.81415315863 -11.1906296812 0.0317173522893, 0.331415500556 -0.0738751093073 -0.940053319647
13122.7966296 -10.2299256741 3.82994257048 -11.1877149423 0.0315123939417, 0.33143092404 -0.0731949172728 -0.940107980874
13122.8064378 -10.2260880058 3.84464556815 -11.1850069167 0.0313226860609, 0.331442856171 -0.0725597429704 -0.940159351456
13122.8166196 -10.2221365824 3.85944436839 -11.1823522827 0.0311291442477, 0.33146292631 -0.0719204045053 -0.940207828236
13122.8264247 -10.2186447 3.87315495057 -11.1797104393 0.0309419238503, 0.331474046121 -0.0713304835035 -0.940255027224
13122.8366276 -10.214951602 3.88681918538 -11.1773644683 0.0307873748605, 0.331491840459 -0.0707527418109 -0.940297477815
13122.8464181 -10.2117208368 3.89963453871 -11.1748539861 0.0306048126021, 0.331502220603 -0.0702030634199 -0.940340977022
13122.8566354 -10.207943831 3.91270213444 -11.1727169056 0.0304211187457, 0.331536804927 -0.0696404155102 -0.940376581504
13122.8664209 -10.2044704467 3.92488224574 -11.1706793648 0.0302478162699, 0.331569774297 -0.0691159955169 -0.940409237272
13122.8766307 -10.2007087524 3.93691473176 -11.1689476427 0.0300708547241, 0.331613217677 -0.0685994063247 -0.940437418976
13122.8766307 -10.2007087524 3.93691473176 -11.1689476427 0.0300708547241, 0.331613217677 -0.0685994063247 -0.940437418976
13122.89662 -10.1948623352 3.95857781951 -11.1650288753 0.0297696880651, 0.331653619853 -0.0676822236305 -0.940499207185
13122.9064232 -10.191599125 3.96838056008 -11.1638077279 0.0296160390437, 0.3317070045 -0.0672627580372 -0.940515324053
13122.9166287 -10.1886895073 3.97790511313 -11.1623826943 0.0294606498261, 0.33174706707 -0.0668567008758 -0.940535026009
13122.9264251 -10.1863373333 3.98636877467 -11.160894419 0.0293078972456, 0.33177489361 -0.0665011557312 -0.940555188926
13122.9366243 -10.1834002369 3.99420686781 -11.1603521225 0.0292045929486, 0.331837605195 -0.0661809887649 -0.940558861664
13122.9464263 -10.181262147 4.00124513245 -11.1593313613 0.0290721933576, 0.331874421134 -0.0658853597775 -0.94057072862
13122.9566483 -10.1790600805 4.00761912095 -11.1586428378 0.0289452641775, 0.331925932549 -0.0656187976265 -0.940575100872
13122.9664285 -10.1766094671 4.01267286629 -11.1587777899 0.0288391726026, 0.332001370372 -0.0654072604646 -0.940566468929
13122.9766258 -10.1753128896 4.01726656006 -11.1580226828 0.0287296866546, 0.33202952364 -0.0652186787456 -0.94057297669
13122.9864318 -10.173400429 4.02147294851 -11.1581520016 0.0286648113846, 0.332087694484 -0.0650535482963 -0.940565855012
13122.99663 -10.1718816576 4.02516705265 -11.1580385085 0.0285679745733, 0.33213952119 -0.0649033766566 -0.94056087575
13123.0064341 -10.1709758851 4.0283358869 -11.157577013 0.0284784455598, 0.332164052007 -0.0647760492357 -0.940563705518
13123.0166353 -10.1688999992 4.03133822122 -11.1583056745 0.0283989454883, 0.332250005337 -0.0646522073275 -0.94054427112
13123.0264338 -10.1684897796 4.03377724522 -11.1577531298 0.0283299510963, 0.332256706881 -0.0645522254298 -0.940550851786
13123.0366309 -10.1676565398 4.03568126753 -11.1579873394 0.028295419558, 0.332290456958 -0.0644824410123 -0.940544755048
13123.0464356 -10.1664569465 4.03687587759 -11.1587179635 0.0282429189872, 0.33235206065 -0.0644381236622 -0.940527603809
13123.0566358 -10.1659445022 4.03761868666 -11.1590746416 0.0281972318867, 0.33238751298 -0.0644135428768 -0.940518129981
13123.0664436 -10.1656545042 4.03775751841 -11.1594668262 0.0281629007617, 0.332416435269 -0.064415179539 -0.940508824642
13123.0766366 -10.1655343726 4.03718574407 -11.1600142789 0.0281399800642, 0.332447104082 -0.0644475675449 -0.94049645164
13123.0864391 -10.1653381756 4.03641738065 -11.1608707911 0.0281550007024, 0.332469614948 -0.0644926992263 -0.940484950873
13123.0966403 -10.1657637516 4.03484119106 -11.1613486977 0.0281588299267, 0.332479605555 -0.0645651772564 -0.940476331479
13123.1064424 -10.16583757 4.03269567731 -11.1623902812 0.0281882924554, 0.332507304844 -0.0646551142771 -0.940459477379
13123.1166986 -10.1661459694 4.02992005577 -11.1634878282 0.0282367811612, 0.3325271456 -0.0647681223313 -0.940443231651
13123.1264425 -10.1668567063 4.02691237561 -11.1642783597 0.0282925276492, 0.332527971684 -0.064890553007 -0.94043282432
13123.136713 -10.1678110565 4.02350387952 -11.1651460925 0.0283695097321, 0.332516417406 -0.0650321413101 -0.940424810216
13123.1464411 -10.1681456798 4.01974631577 -11.1665684515 0.0284396096263, 0.332543746644 -0.065187766345 -0.940402254512
13123.1566533 -10.1685547739 4.01569847413 -11.1680255137 0.0285200934693, 0.332565690551 -0.0653544884918 -0.940380485001
13123.1664432 -10.1697084278 4.01155898976 -11.1687790537 0.0286023620934, 0.332549349614 -0.0655259103281 -0.940371836047
13123.1766434 -10.1707415151 4.00717827625 -11.1697150813 0.0286868373091, 0.332543312192 -0.0657100629399 -0.940358547847
13123.1766434 -10.1707415151 4.00717827625 -11.1697150813 0.0286868373091, 0.332543312192 -0.0657100629399 -0.940358547847
13123.1966485 -10.1731101566 3.99868800186 -11.1717762451 0.0288673284082, 0.332534756717 -0.066074741326 -0.940330495881
13123.2064478 -10.1742403935 3.99423610528 -11.1725440208 0.0289531055848, 0.332520746753 -0.0662656339485 -0.940319380005
13123.216642 -10.1749199029 3.98943813019 -11.173852349 0.0290523393791, 0.332533562585 -0.066468955781 -0.940297436585
13123.2264393 -10.1763203892 3.98482341783 -11.1743732604 0.0291514461522, 0.332505333069 -0.0666636768489 -0.940290567249
13123.2366857 -10.1773788815 3.9801625745 -11.1758908376 0.0292671167278, 0.332509992573 -0.0668608977344 -0.940271323115
13123.2464164 -10.1782517083 3.9752494711 -11.1770317821 0.029374362923, 0.332512014039 -0.0670690880544 -0.940252436716
13123.2566308 -10.1804562442 3.96941258567 -11.1772686143 0.0294899729047, 0.332456685058 -0.0673191649594 -0.940250511346
13123.2664226 -10.1816987884 3.96414754764 -11.1780875104 0.0295949083915, 0.332444494816 -0.067544928963 -0.94023533322
13123.2766562 -10.1826032897 3.95925080464 -11.1790363923 0.0297028529077, 0.332434761979 -0.0677521092874 -0.94022046417
13123.286439 -10.1837240664 3.95471844366 -11.1803117128 0.0298274500792, 0.332418010209 -0.0679386876082 -0.94020897913
13123.2966169 -10.1850613495 3.94982835301 -11.1808483752 0.0299522347692, 0.3323794345 -0.06813728143 -0.940204278885
13123.3064407 -10.1859089376 3.94535392574 -11.1816565723 0.0300764501792, 0.332356159673 -0.0683149466697 -0.940195648966
13123.3166539 -10.1866885963 3.94070719659 -11.1825806401 0.0302067485459, 0.332333545729 -0.06849928439 -0.94018605327
13123.3264141 -10.1886902334 3.93615677546 -11.1823597463 0.0303315110989, 0.332250190618 -0.0686811051163 -0.940198232326
13123.3366129 -10.1899371501 3.932161096 -11.1830174314 0.0304542665487, 0.332212582809 -0.0688415640445 -0.940195818185
13123.3464462 -10.1911478399 3.92837813967 -11.1832214549 0.0305608450088, 0.332160912395 -0.0689942252491 -0.940199425607
13123.356682 -10.1928151039 3.92458672535 -11.1829754843 0.0306732010244, 0.332087718136 -0.0691449501009 -0.940210549865
13123.3664147 -10.1944666246 3.92094382936 -11.1826854905 0.0307822916578, 0.332010888177 -0.0692876767314 -0.940223610906
13123.37661 -10.196120636 3.91747140131 -11.1823142845 0.0308849552329, 0.331938197886 -0.0694246171241 -0.940235808115
13123.3864162 -10.1977498201 3.91456815022 -11.1820910966 0.0309933851421, 0.331874305983 -0.0695380106756 -0.940246414605
13123.39665 -10.198899546 3.91155312436 -11.1820121282 0.0310918254861, 0.331820323152 -0.0696526816619 -0.940253729303
13123.4064157 -10.2007644152 3.90884596752 -11.1811538864 0.0311702742418, 0.331733894273 -0.0697594434672 -0.940273714107
13123.4166155 -10.2023488435 3.90633405731 -11.1804296045 0.0312469343363, 0.33165723535 -0.0698564483915 -0.940291010248
13123.4264203 -10.2031162593 3.90432830757 -11.1802827086 0.0313173935843, 0.331614382133 -0.0699299173143 -0.940298319198
13123.4366511 -10.2049831736 3.90285974686 -11.1791800463 0.0313833535591, 0.331518562139 -0.0699898780893 -0.940325446344
13123.446414 -10.2065634085 3.90128770344 -11.1780797407 0.0314249100531, 0.331436411631 -0.0700516075628 -0.94034842072
13123.4566538 -10.2076719935 3.89998157301 -11.1773012409 0.0314533038307, 0.331376688829 -0.0701045573111 -0.940364573356
13123.4664136 -10.2089521564 3.89886596838 -11.1762977769 0.0314744155766, 0.331306117937 -0.070149326122 -0.940385394095
13123.4766258 -10.2103000557 3.8977066206 -11.1752766598 0.0314958626345, 0.331233321005 -0.070193695279 -0.940407009138
13123.48641 -10.2112628301 3.89721548523 -11.1747499488 0.0315294698774, 0.331179964052 -0.0702167183249 -0.940422956125
13123.4966108 -10.2124007466 3.89648120459 -11.1737643249 0.0315359437999, 0.331115468978 -0.07024414181 -0.940443401271
13123.5064178 -10.2130115 3.89583054001 -11.1732528292 0.0315341267188, 0.331082028904 -0.0702699963677 -0.940453303785
13123.5166263 -10.2146445091 3.89513952379 -11.1718345023 0.0315224682692, 0.331002661324 -0.0703002979496 -0.94047936729
13123.5264123 -10.2152779414 3.89455632704 -11.1713278169 0.031512446608, 0.330973666964 -0.0703233775753 -0.940488181771
13123.5366141 -10.2156562439 3.89425795004 -11.1713017065 0.0315126723314, 0.330955993803 -0.0703399337052 -0.940493155411
13123.54641 -10.2164948062 3.89359690703 -11.1706874778 0.0314938708897, 0.330921037457 -0.0703682203539 -0.940503969491
13123.5566645 -10.2168346261 3.89271269653 -11.1706858916 0.0314753698018, 0.330917378897 -0.0704050972895 -0.940503116271
13123.5664112 -10.2182149509 3.89174311501 -11.1697486256 0.031451628274, 0.330864713232 -0.0704475840949 -0.940519257917
13123.5766107 -10.2185571109 3.8908380816 -11.1698155708 0.0314242840116, 0.330868681502 -0.0704868042151 -0.940515837404
13123.586413 -10.2181252382 3.89090345054 -11.170513021 0.0314059023828, 0.330906383983 -0.0704882010174 -0.940503082319
13123.5966233 -10.2181430684 3.89032222555 -11.1708091845 0.0313676644958, 0.330927835427 -0.0705145126219 -0.940494838302
13123.6064148 -10.2179769274 3.89004493561 -11.1711358914 0.0313220624419, 0.330951033571 -0.0705296235643 -0.940487062103
13123.6166761 -10.2172615602 3.88990381463 -11.1719903121 0.0312802728489, 0.331005937416 -0.0705353538214 -0.94046870112
13123.6264134 -10.2162663421 3.88959562791 -11.173210179 0.0312496179915, 0.331076292199 -0.0705455295064 -0.940444192063
13123.6366274 -10.2158305022 3.88944640588 -11.1739981225 0.0312143239705, 0.331120662471 -0.0705559742059 -0.940428959235
13123.6464149 -10.2151249293 3.88904271193 -11.1750074034 0.0311661572388, 0.331184562678 -0.0705789854506 -0.940406328615
13123.6566265 -10.2141647146 3.88893707463 -11.1761966953 0.0311096234906, 0.331261220965 -0.0705914659372 -0.940380263376
13123.6664114 -10.2136571343 3.8887171005 -11.176974562 0.0310619698057, 0.331315417168 -0.0706068054117 -0.940361593967
13123.6766235 -10.2126850697 3.88851865967 -11.1782322572 0.0310083376593, 0.331400056482 -0.0706236495513 -0.940332274084
13123.6864131 -10.2114152042 3.8882806135 -11.1799940001 0.0309665225979, 0.331500123188 -0.0706435976475 -0.940296881264
13123.6966086 -10.2102347933 3.88802373655 -11.1815330046 0.0309149877764, 0.331598824171 -0.070664967983 -0.940262168568
13123.7064095 -10.2094150931 3.88756950478 -11.1827970832 0.0308713085693, 0.331672476602 -0.0706942027465 -0.940235428108
13123.7166271 -10.2079234343 3.88700076896 -11.1847771808 0.0308310992408, 0.331788393218 -0.0707280029913 -0.940193307271
13123.7264103 -10.2053668046 3.88652108125 -11.1876770201 0.0307995625662, 0.331944177625 -0.0707553066509 -0.940137296605
13123.7264103 -10.2053668046 3.88652108125 -11.1876770201 0.0307995625662, 0.331944177625 -0.0707553066509 -0.940137296605
13123.7464072 -10.2036874687 3.88488398435 -11.1906641233 0.0307485318263, 0.332110264853 -0.0708459280059 -0.940073483433
13123.756642 -10.2015533654 3.88354771143 -11.1935346831 0.0307359439012, 0.33226335594 -0.0709084904944 -0.940015079681
13123.7664136 -10.1998130393 3.88212708462 -11.196039873 0.0307261460505, 0.332386515362 -0.0709754296749 -0.939966806189
13123.776609 -10.1985959233 3.8805358857 -11.1981665439 0.0307229256786, 0.332491037371 -0.0710487716857 -0.939924403315
13123.7864073 -10.1973453496 3.87870902312 -11.200592891 0.0307216722298, 0.332598110765 -0.0711324545357 -0.939880231456
13123.7966222 -10.1955816709 3.87679456728 -11.2033046469 0.0307207313615, 0.332731370053 -0.0712235332916 -0.939826196886
13123.8064109 -10.194266729 3.87483514626 -11.2055866098 0.030718540841, 0.332845244501 -0.0713189612414 -0.939778708116
13123.8166062 -10.193354542 3.87245100645 -11.2076724798 0.0307239214243, 0.33293696374 -0.0714322771673 -0.939737435993
13123.8264088 -10.1924539318 3.86979172682 -11.2098262788 0.0307335494916, 0.333032346878 -0.0715576652833 -0.939693782787
13123.836623 -10.1909827155 3.86680305307 -11.2130377654 0.0307538296807, 0.333166293252 -0.0716970592588 -0.939635011424
13123.8464072 -10.1904460659 3.86354811802 -11.215059454 0.0307770470914, 0.333246811711 -0.0718463235502 -0.939594296305
13123.8566237 -10.1895665622 3.85979397168 -11.217576282 0.030812695993, 0.333339375248 -0.0720146716709 -0.939547404732
13123.8664105 -10.1888633165 3.85588194199 -11.219982458 0.0308514305508, 0.333427494274 -0.0721898467943 -0.939501421667
13123.8766178 -10.1875697705 3.85158322637 -11.2230386738 0.0308972829366, 0.333539400375 -0.0723813464546 -0.939445457166
13123.8766178 -10.1875697705 3.85158322637 -11.2230386738 0.0308972829366, 0.333539400375 -0.0723813464546 -0.939445457166
13123.8966072 -10.1873828693 3.84215766495 -11.2278105977 0.0310205658167, 0.333675555764 -0.0727969056504 -0.939360930905
13123.9064101 -10.1880864988 3.83690476491 -11.2293435606 0.0310826393566, 0.333694645451 -0.0730273365426 -0.939334211687
13123.9166204 -10.1887165758 3.83126262625 -11.2311391446 0.0311518912416, 0.333726027729 -0.0732738244535 -0.939301572839
13123.9264101 -10.1900335997 3.82541237793 -11.2322962694 0.0312347066815, 0.333716805099 -0.0735235439673 -0.939282585581
13123.9366089 -10.1906760239 3.81878233594 -11.2349871987 0.0313335373165, 0.333760556903 -0.073803923787 -0.93924175851
13123.9464121 -10.1920962039 3.81225823081 -11.2362814235 0.0314261947786, 0.33375102067 -0.0740816643606 -0.93922018584
13123.9566365 -10.1939463437 3.80499178116 -11.2374977034 0.0315427369609, 0.333728893639 -0.074384205124 -0.939200229623
13123.9664097 -10.1961909617 3.79763972109 -11.2383396163 0.0316624177817, 0.333686139217 -0.0746889487723 -0.939187208562
13123.9766101 -10.1984379951 3.7896424893 -11.2394268112 0.0317873428065, 0.333649185602 -0.0750228024234 -0.939169508077
13123.9864072 -10.2012665521 3.78132299409 -11.2404039933 0.0319081263892, 0.333594595122 -0.0753705006108 -0.939156965163
13123.9966229 -10.2041523484 3.77251487038 -11.241152219 0.0320399182235, 0.33353303907 -0.075740254303 -0.939144594494
13124.0064113 -10.2074304269 3.76369108354 -11.2415680036 0.0321706977206, 0.333458022118 -0.0761111622306 -0.939136776341
13124.0166065 -10.2105355407 3.75408914268 -11.2423895173 0.0323158772032, 0.333392641706 -0.0765132370878 -0.939122332333
13124.0264068 -10.2138072331 3.7445698271 -11.2430387097 0.0324630518225, 0.333317320576 -0.0769103372166 -0.939111555727
13124.0366197 -10.2185874621 3.73397769328 -11.2429383334 0.0326224654232, 0.333182851341 -0.0773529338406 -0.939117397319
13124.0464039 -10.2226899882 3.72364162576 -11.2430989955 0.0327787687628, 0.333072926881 -0.0777850598415 -0.939115254994
13124.056627 -10.2263268638 3.71255597216 -11.2439482827 0.0329483810376, 0.332990922829 -0.0782476198065 -0.93909997311
13124.0664391 -10.2309680744 3.70145984391 -11.2438336759 0.0331173387229, 0.332857814457 -0.0787107079278 -0.939102519264
13124.0766209 -10.2354176297 3.68941295495 -11.2442722932 0.0333060584334, 0.332744852912 -0.0792108054296 -0.939093827919
13124.0864077 -10.2395793316 3.67722815083 -11.2454164955 0.0335014871936, 0.332655172068 -0.0797193359435 -0.939075616939
13124.0966056 -10.2436528764 3.66454133812 -11.2463671368 0.0336982346172, 0.332556772556 -0.0802468666344 -0.939058497862
13124.1064053 -10.2481827472 3.65219951003 -11.2468143201 0.0338860453039, 0.33244663373 -0.0807619389489 -0.939046580779
13124.1166199 -10.2531882227 3.63906556766 -11.2470571611 0.0340797335592, 0.332312491164 -0.0813128628946 -0.939039508383
13124.1264047 -10.2573422511 3.6260394606 -11.2480907712 0.0342759566803, 0.332222329336 -0.0818573303228 -0.939016964786
13124.1366093 -10.2617452507 3.61195113175 -11.2494609335 0.0344826079025, 0.332138082068 -0.0824493742792 -0.938987404001
13124.1464096 -10.2664950749 3.59834478731 -11.2500926256 0.0346764632574, 0.332028181755 -0.0830236119164 -0.938968534766
13124.1566366 -10.2709855715 3.58368120218 -11.2513805652 0.034887740822, 0.331939489449 -0.0836411163548 -0.938937263367
13124.1664205 -10.2751806506 3.5693846855 -11.252759233 0.0350928172216, 0.331860311753 -0.0842435971559 -0.938903745866
13124.1766093 -10.2795860889 3.5542275606 -11.2543150474 0.035306163235, 0.331785345666 -0.084884157241 -0.938864547785
13124.1864071 -10.2843622602 3.53961121958 -11.2559631432 0.0355399953031, 0.331726117336 -0.0855112953507 -0.938819743177
13124.1966225 -10.2886627795 3.52395281951 -11.257788979 0.035762487084, 0.331655594719 -0.0861720662633 -0.938775791126
13124.2064076 -10.2923767667 3.50861231415 -11.2600400654 0.0359847287446, 0.331617173758 -0.0868171793063 -0.938721431919
13124.2166034 -10.2967946877 3.49229299176 -11.2619647797 0.0362135702909, 0.331549352597 -0.0875063055924 -0.938672600325
13124.2264067 -10.3005005865 3.47634064466 -11.2644689949 0.0364346994882, 0.331520084613 -0.088180834175 -0.938611254277
13124.2366231 -10.3044166096 3.45946712869 -11.2676839535 0.0366863608187, 0.331519152734 -0.08890270185 -0.938533681817
13124.246407 -10.3080320719 3.4432935672 -11.2703444019 0.0369033768705, 0.331500324682 -0.0895894587784 -0.938466517456
13124.2566234 -10.3120211222 3.42604485654 -11.2730668676 0.0371329349409, 0.331471797198 -0.0903216348254 -0.938397354582
13124.2664102 -10.3159234233 3.4091767301 -11.2757025287 0.0373568709766, 0.331443492777 -0.0910370251694 -0.938329332023
13124.2766227 -10.3195006011 3.39138882931 -11.2789739454 0.037594446737, 0.331442555966 -0.0917899288933 -0.938246821803
13124.2864074 -10.3227315118 3.37428814257 -11.2826274679 0.0378428050202, 0.331477331933 -0.0925168398696 -0.938153151071
13124.2966027 -10.3268703514 3.35627043885 -11.2854416237 0.0380793632742, 0.331450888752 -0.093279396816 -0.938077408622
13124.3064067 -10.3308225754 3.33850699493 -11.2883143947 0.038305041263, 0.33143350169 -0.0940333867663 -0.937999083126
13124.3166154 -10.3341028883 3.31977345991 -11.2921446555 0.0385419443624, 0.331459807197 -0.0948279532796 -0.937900087437
13124.32641 -10.3379047972 3.30172116856 -11.2952218705 0.0387667801807, 0.331449000356 -0.0955938778395 -0.937816883745
13124.3366042 -10.3415738935 3.28280125347 -11.2990381022 0.0390173806122, 0.331480629385 -0.0963999421988 -0.937712795848
13124.3464054 -10.3449856049 3.26431672447 -11.3025229305 0.0392460181557, 0.331491195541 -0.0971827005369 -0.937618717845
13124.356676 -10.3483751715 3.24468574261 -11.3064239927 0.0394895083301, 0.331516919203 -0.0980121931183 -0.937513051117
13124.3664369 -10.3509403249 3.22574274427 -11.3108030658 0.0397225849254, 0.331573633999 -0.0988122262482 -0.937399160138
13124.3766043 -10.3542452403 3.20593131254 -11.3147479119 0.0399625024767, 0.331603199022 -0.0996492929427 -0.937289888567
13124.3864017 -10.3569845566 3.18672308872 -11.3194352477 0.0402220990791, 0.331666944682 -0.100464053939 -0.937169245343
13124.3966193 -10.3600512073 3.16641806388 -11.3236458301 0.040470335317, 0.331708328485 -0.101318733141 -0.937051893487
13124.4064037 -10.3634861922 3.14675490436 -11.327276202 0.0407018919219, 0.331726456235 -0.1021492787 -0.936945270061
13124.4166024 -10.3657444687 3.12601690185 -11.3323019968 0.0409494810391, 0.331807183189 -0.103022916859 -0.936810232538
13124.4264108 -10.3688514378 3.10594639309 -11.3362158097 0.0411833504085, 0.331837559396 -0.103869899378 -0.936695686884
13124.4366178 -10.3720048797 3.08492947167 -11.3409380947 0.0414372437218, 0.331905959402 -0.104759675983 -0.936561156163
13124.4464022 -10.3751873212 3.06500978029 -11.3446634687 0.0416660869683, 0.331929923385 -0.105600727083 -0.936448049599
13124.456622 -10.3778596105 3.04406251788 -11.3491339248 0.0419136338145, 0.331986082041 -0.106481540846 -0.936317344756
13124.456622 -10.3778596105 3.04406251788 -11.3491339248 0.0419136338145, 0.331986082041 -0.106481540846 -0.936317344756
13124.4766198 -10.3844618615 3.00282284446 -11.3565061064 0.0423924830959, 0.332021670543 -0.108217605301 -0.936084097488
13124.4864017 -10.3877507244 2.98268275396 -11.3603668387 0.042640548162, 0.332057647162 -0.1090617746 -0.935962088941
13124.4966028 -10.3914231453 2.96149375079 -11.3637096362 0.0428896536642, 0.33205301111 -0.109951203752 -0.93584828269
13124.5064084 -10.3943483318 2.94130822534 -11.36738629 0.0431275521366, 0.332073307932 -0.110798618654 -0.935730195361
13124.5166164 -10.3984017358 2.9201400166 -11.3702125314 0.0433807110404, 0.332045009732 -0.111684923225 -0.935623163109
13124.5264037 -10.4012900356 2.89977621423 -11.3738402742 0.0436319703449, 0.332059326372 -0.112534147262 -0.935504634212
13124.5366048 -10.4054246276 2.87871542255 -11.3766801209 0.0438949035863, 0.332040201692 -0.113409673595 -0.935393386675
13124.546405 -10.4089331511 2.85835957486 -11.3796345499 0.0441503032432, 0.332016863641 -0.114256585669 -0.935286579404
13124.5566596 -10.4122441747 2.8371084504 -11.3829481268 0.0444232471807, 0.332008066961 -0.115138142922 -0.935168662129
13124.5664508 -10.4161181489 2.81695085286 -11.3853249831 0.0446739589647, 0.331964742793 -0.115978001362 -0.935068313083
13124.5766024 -10.4199306347 2.79637093653 -11.387788161 0.0449249049113, 0.331923377608 -0.116838143814 -0.934963888322
13124.5864039 -10.4240281166 2.77683580562 -11.3899404671 0.0451633033969, 0.3318722983 -0.117649762856 -0.934868753862
13124.5966136 -10.4271501463 2.75641610213 -11.3929250616 0.0454247193845, 0.331856411341 -0.118498467578 -0.934754529437
13124.6064284 -10.4310467263 2.7367705704 -11.3948702295 0.0456777143132, 0.331794102448 -0.119314292606 -0.934660537081
13124.6166017 -10.4346751719 2.71671468312 -11.3971555442 0.0459392668946, 0.331748301385 -0.120146647874 -0.934557345105
13124.6264041 -10.4388261702 2.69767914858 -11.3985913255 0.0461857147387, 0.331669125692 -0.120937946027 -0.934471232317
13124.6366488 -10.4422941454 2.67817159308 -11.401160261 0.0464472886113, 0.331637683528 -0.121738587176 -0.934365459891
13124.6464016 -10.4460751569 2.65953541138 -11.4026948476 0.0467028587641, 0.331561688714 -0.122507471072 -0.934279192261
13124.6566213 -10.4503356254 2.64042721666 -11.403876006 0.0469664538298, 0.33146959614 -0.123295970805 -0.934194927535
13124.6664001 -10.4537479872 2.62232232699 -11.4055151853 0.0472204517742, 0.331403194971 -0.124042018432 -0.934106915166
13124.6766443 -10.4579704881 2.6034081019 -11.4065603282 0.0474851163962, 0.331302349408 -0.12482160721 -0.934025419018
13124.6864401 -10.4617561399 2.58576104573 -11.4079712177 0.0477335735546, 0.331226458905 -0.125539483837 -0.93394345486
13124.6966011 -10.4654539039 2.56737504073 -11.4092674163 0.0480042393462, 0.331140584515 -0.126291622643 -0.933858625458
13124.7064022 -10.4701197923 2.54975677867 -11.4094106732 0.0482567481963, 0.33100127684 -0.127015155592 -0.933796868293
13124.7166175 -10.474011336 2.53156714576 -11.4103527044 0.0485257233583, 0.330904196725 -0.127758998729 -0.933715858817
