87.0800000000	0.6833773949	-0.1726551039	0.5340389995	-0.9627980202	-0.0039856537	0.2636378171	-0.0591539369
87.0800000000	0.6833773949	-0.1726551039	0.5340389995	-0.9627980202	-0.0039856537	0.2636378171	-0.0591539369
87.1000000000	0.6833774323	-0.1726563449	0.5340390934	-0.9627980967	-0.0039827003	0.2636377841	-0.0591530376
87.1000000000	0.6833774323	-0.1726563449	0.5340390934	-0.9627980967	-0.0039827003	0.2636377841	-0.0591530376
87.1200000000	0.6833774697	-0.1726575860	0.5340391873	-0.9627981732	-0.0039797468	0.2636377511	-0.0591521383
87.1220000000	0.6833774734	-0.1726577101	0.5340391967	-0.9627981809	-0.0039794515	0.2636377478	-0.0591520483
87.1400000000	0.6833775071	-0.1726588271	0.5340392812	-0.9627982497	-0.0039767934	0.2636377181	-0.0591512389
87.1400000000	0.6833775071	-0.1726588271	0.5340392812	-0.9627982497	-0.0039767934	0.2636377181	-0.0591512389
87.1600000000	0.6833775444	-0.1726600681	0.5340393751	-0.9627983262	-0.0039738399	0.2636376850	-0.0591503396
87.1600000000	0.6833775444	-0.1726600681	0.5340393751	-0.9627983262	-0.0039738399	0.2636376850	-0.0591503396
87.1810000000	0.6833775837	-0.1726613712	0.5340394737	-0.9627984065	-0.0039707388	0.2636376503	-0.0591493953
87.1810000000	0.6833775837	-0.1726613712	0.5340394737	-0.9627984065	-0.0039707388	0.2636376503	-0.0591493953
87.2040000000	0.6833776266	-0.1726627985	0.5340395817	-0.9627984945	-0.0039673423	0.2636376123	-0.0591483610
87.2040000000	0.6833776266	-0.1726627985	0.5340395817	-0.9627984945	-0.0039673423	0.2636376123	-0.0591483610
87.2210000000	0.6833776584	-0.1726638534	0.5340396615	-0.9627985595	-0.0039648319	0.2636375843	-0.0591475966
87.2400000000	0.6833775262	-0.1726594065	0.5340393333	-0.9627982877	-0.0039754126	0.2636376944	-0.0591508194
87.2210000000	0.6833776584	-0.1726638534	0.5340396615	-0.9627985595	-0.0039648319	0.2636375843	-0.0591475966
87.2400000000	0.6833775262	-0.1726594065	0.5340393333	-0.9627982877	-0.0039754126	0.2636376944	-0.0591508194
87.2600000000	0.6833771858	-0.1726482001	0.5340384813	-0.9627975953	-0.0040020816	0.2636379973	-0.0591589408
87.2800000000	0.6833772960	-0.1726517063	0.5340387353	-0.9627978093	-0.0039937476	0.2636379120	-0.0591563999
87.2600000000	0.6833771858	-0.1726482001	0.5340384813	-0.9627975953	-0.0040020816	0.2636379973	-0.0591589408
87.2800000000	0.6833772960	-0.1726517063	0.5340387353	-0.9627978093	-0.0039937476	0.2636379120	-0.0591563999
87.3000000000	0.6833774062	-0.1726552126	0.5340389894	-0.9627980233	-0.0039854136	0.2636378268	-0.0591538590
87.3000000000	0.6833774062	-0.1726552126	0.5340389894	-0.9627980233	-0.0039854136	0.2636378268	-0.0591538590
87.3200000000	0.6833775163	-0.1726587189	0.5340392435	-0.9627982373	-0.0039770797	0.2636377414	-0.0591513181
87.3200000000	0.6833775163	-0.1726587189	0.5340392435	-0.9627982373	-0.0039770797	0.2636377414	-0.0591513181
87.3400000000	0.6833776264	-0.1726622251	0.5340394975	-0.9627984511	-0.0039687457	0.2636376561	-0.0591487772
87.3430000000	0.6833776429	-0.1726627511	0.5340395356	-0.9627984832	-0.0039674956	0.2636376433	-0.0591483961
