# timestamp tx ty tz qx qy qz qw
1565871117.929666519165 -0.000283001980 -0.000060203930 -0.000022758847 0.096835719598 -0.695997511390 0.000025718994 -0.711484579515
1565871117.963000535965 -0.000394086990 -0.000083194081 -0.000121749776 0.096433511168 -0.691290726581 0.000251091916 -0.716112872542
1565871117.996334552765 -0.000378122561 0.000002094085 -0.000154005873 0.098276219061 -0.695248833005 0.001529119963 -0.712017209598
1565871118.029670476913 -0.000273993460 -0.000008315025 -0.000072435638 0.097213011528 -0.695348131241 0.000463941767 -0.712067687462
1565871118.063004493713 -0.000140186433 -0.000061992325 -0.000018801692 0.098863889943 -0.694620512640 0.002177439798 -0.712547214885
1565871118.096338510513 -0.000077277596 -0.000124972716 0.000079200588 0.099679325193 -0.694170637324 0.003033993757 -0.712868819130
1565871118.129673480988 -0.000080967051 -0.000097018575 0.000132384161 0.099733532966 -0.694367679901 0.003040999270 -0.712669278021
1565871118.163008451462 -0.000042788364 -0.000091248695 0.000115336014 0.099314205851 -0.694391705307 0.002600671881 -0.712706169907
1565871118.196342468262 -0.000016975079 -0.000098547819 0.000075341393 0.099593837049 -0.694449390486 0.002866708857 -0.712609916894
1565871118.229677438736 0.000023642291 -0.000056104041 0.000005119687 0.099601068934 -0.694470069042 0.002864520959 -0.712588762746
1565871118.263011455536 0.000023873340 -0.000061510895 -0.000099985504 0.099460037675 -0.694638472455 0.002713835349 -0.712444895124
1565871118.296346426010 0.000052440709 -0.000035879263 -0.000181984860 0.099407601002 -0.694637157661 0.002642618978 -0.712453763149
1565871118.329681396484 0.000044258303 0.000020525014 -0.000234355636 0.099273882677 -0.694661058021 0.002528730651 -0.712449518358
1565871118.363015413284 0.000011189731 0.000053267514 -0.000240417007 0.099166617704 -0.694547820125 0.002426729331 -0.712575201980
1565871118.396349430084 -0.000001829031 0.000077121116 -0.000225891969 0.099021755890 -0.694409850747 0.002318194506 -0.712730157227
1565871118.429685354233 -0.000014279688 0.000095435680 -0.000131795692 0.099012833431 -0.694437706967 0.002323423431 -0.712704238560
1565871118.463019371033 0.000015769144 0.000081758977 -0.000067123696 0.098919260490 -0.694431695429 0.002242464859 -0.712723348599
1565871118.496353387833 -0.000004799530 0.000068951124 0.000009578066 0.098862355675 -0.694352923805 0.002188152930 -0.712808153587
1565871118.529688358307 -0.000004700795 0.000090098791 0.000037518458 0.098843626493 -0.694359327062 0.002191249560 -0.712804503948
1565871118.563023567200 -0.000045097102 0.000034224179 0.000077378652 0.098834462320 -0.694310457553 0.002180346943 -0.712853409670
1565871118.596357345581 -0.000005053756 -0.000012694299 0.000062871774 0.098826535013 -0.694343580369 0.002142911704 -0.712822359573
1565871118.629692554474 0.000024736447 -0.000180354490 0.000023605795 0.098810409572 -0.694380701125 0.002111859180 -0.712788527487
1565871118.663026571274 0.000043376561 -0.000952555720 -0.000060926821 0.098863376242 -0.694363402464 0.002121934490 -0.712798004732
1565871118.696361541748 0.000122272094 -0.002158335525 -0.000087030567 0.099167614368 -0.694301014648 0.002411903415 -0.712815591890
